StudentID;MaritalStatusID;ApplicationModeID;ApplicationOrderID;CourseID;QualificationID;QualificationGrade;NationalityID;AdmissionGrade;Displaced;EducationalSpecialNeeds;Debtor;TuitionFeesUpToDate;GenderID;ScholarshipHolder;AgeAtEnrollment;International
2,065.00;1.00;17.00;4.00;9,147.00;1.00;120.00;1.00;111.30;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,066.00;1.00;1.00;2.00;9,853.00;1.00;134.00;1.00;122.50;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,067.00;1.00;1.00;5.00;9,254.00;1.00;128.00;1.00;116.50;1.00;.00;.00;1.00;.00;1.00;18.00;.00
2,068.00;1.00;17.00;5.00;9,070.00;1.00;133.00;1.00;132.00;1.00;1.00;.00;1.00;.00;1.00;17.00;.00
2,069.00;1.00;18.00;4.00;9,853.00;1.00;123.00;1.00;123.70;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,070.00;1.00;17.00;6.00;9,147.00;1.00;118.00;1.00;117.00;1.00;.00;.00;.00;1.00;.00;23.00;.00
2,071.00;1.00;1.00;1.00;9,670.00;1.00;113.00;1.00;116.50;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,072.00;1.00;1.00;1.00;9,500.00;1.00;135.00;1.00;121.50;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,073.00;1.00;1.00;1.00;9,670.00;1.00;133.10;1.00;105.00;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,074.00;1.00;1.00;3.00;9,085.00;1.00;130.00;1.00;121.30;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,075.00;1.00;1.00;1.00;9,238.00;1.00;135.00;1.00;136.10;1.00;.00;.00;1.00;.00;1.00;18.00;.00
2,076.00;1.00;17.00;2.00;9,238.00;1.00;133.00;1.00;123.60;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,077.00;1.00;1.00;4.00;9,238.00;1.00;123.00;1.00;129.00;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,078.00;1.00;17.00;1.00;9,500.00;1.00;145.00;1.00;136.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,079.00;1.00;17.00;2.00;9,500.00;1.00;146.00;1.00;133.40;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,080.00;1.00;1.00;5.00;9,500.00;1.00;144.00;1.00;136.00;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,081.00;1.00;1.00;1.00;9,500.00;1.00;144.00;1.00;125.80;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,082.00;1.00;1.00;1.00;9,500.00;1.00;131.00;1.00;120.50;.00;.00;.00;1.00;.00;.00;19.00;.00
2,083.00;1.00;1.00;2.00;9,500.00;1.00;141.00;1.00;130.20;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,084.00;1.00;1.00;3.00;9,773.00;1.00;138.00;1.00;135.90;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,085.00;1.00;1.00;1.00;9,773.00;1.00;127.00;1.00;116.50;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,086.00;1.00;1.00;4.00;9,773.00;1.00;124.00;1.00;124.00;.00;.00;.00;.00;.00;.00;18.00;.00
2,087.00;1.00;7.00;1.00;8,014.00;3.00;140.00;1.00;140.00;.00;.00;.00;1.00;.00;.00;30.00;.00
2,088.00;1.00;17.00;1.00;9,130.00;1.00;157.00;1.00;150.90;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,089.00;1.00;1.00;3.00;9,500.00;1.00;129.00;1.00;127.30;1.00;.00;.00;1.00;.00;1.00;20.00;.00
2,090.00;1.00;39.00;1.00;9,670.00;19.00;133.10;1.00;100.00;.00;.00;1.00;.00;.00;.00;25.00;.00
2,091.00;1.00;1.00;5.00;9,500.00;1.00;142.00;1.00;128.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,092.00;5.00;1.00;3.00;9,085.00;1.00;133.00;1.00;119.70;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,093.00;1.00;1.00;1.00;9,500.00;1.00;156.00;1.00;140.80;.00;.00;.00;1.00;.00;.00;18.00;.00
2,094.00;1.00;1.00;1.00;9,500.00;1.00;151.00;1.00;138.00;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,095.00;1.00;17.00;1.00;9,853.00;1.00;135.00;1.00;132.90;1.00;.00;.00;.00;.00;.00;29.00;.00
2,096.00;1.00;43.00;1.00;9,130.00;1.00;140.00;1.00;140.00;.00;.00;.00;1.00;.00;.00;20.00;.00
2,097.00;1.00;7.00;1.00;9,500.00;3.00;140.00;1.00;140.00;.00;.00;.00;1.00;.00;.00;26.00;.00
2,098.00;1.00;1.00;2.00;9,238.00;1.00;100.00;1.00;99.30;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,099.00;1.00;18.00;1.00;9,500.00;1.00;126.00;1.00;119.30;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,100.00;1.00;17.00;2.00;9,254.00;1.00;123.00;1.00;113.20;1.00;.00;1.00;1.00;.00;.00;19.00;.00
2,101.00;1.00;17.00;1.00;9,773.00;1.00;133.10;1.00;117.00;.00;.00;.00;1.00;.00;.00;21.00;.00
2,102.00;1.00;18.00;1.00;8,014.00;1.00;137.00;1.00;123.00;.00;.00;1.00;1.00;.00;.00;20.00;.00
2,103.00;1.00;1.00;6.00;9,500.00;1.00;138.00;1.00;127.20;1.00;.00;.00;1.00;.00;1.00;18.00;.00
2,104.00;1.00;1.00;2.00;9,773.00;1.00;128.00;1.00;141.00;1.00;.00;.00;.00;.00;.00;20.00;.00
2,105.00;1.00;1.00;1.00;9,238.00;1.00;136.00;1.00;121.70;.00;1.00;.00;1.00;.00;1.00;20.00;.00
2,106.00;1.00;43.00;1.00;9,500.00;1.00;127.00;1.00;121.10;.00;.00;.00;1.00;.00;1.00;18.00;.00
2,107.00;1.00;16.00;1.00;9,070.00;1.00;145.00;1.00;146.10;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,108.00;1.00;1.00;1.00;9,773.00;1.00;140.00;1.00;142.50;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,109.00;1.00;17.00;1.00;9,085.00;1.00;138.00;1.00;126.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,110.00;1.00;44.00;1.00;9,085.00;39.00;150.00;1.00;150.00;1.00;.00;.00;1.00;.00;.00;22.00;.00
2,111.00;1.00;44.00;3.00;9,085.00;39.00;150.00;1.00;150.00;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,112.00;1.00;17.00;1.00;9,003.00;1.00;131.00;1.00;134.50;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,113.00;1.00;1.00;2.00;9,556.00;1.00;136.00;1.00;129.50;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,114.00;1.00;1.00;1.00;9,238.00;1.00;117.00;1.00;113.20;1.00;.00;1.00;1.00;.00;.00;20.00;.00
2,115.00;1.00;17.00;1.00;9,853.00;1.00;158.00;1.00;140.20;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,116.00;1.00;17.00;2.00;9,670.00;1.00;129.00;1.00;119.20;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,117.00;1.00;1.00;1.00;9,238.00;1.00;140.00;1.00;140.70;.00;.00;.00;1.00;.00;.00;19.00;.00
2,118.00;1.00;1.00;5.00;9,500.00;1.00;141.00;1.00;142.30;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,119.00;1.00;1.00;4.00;9,773.00;1.00;132.00;11.00;129.90;1.00;.00;.00;1.00;.00;.00;18.00;1.00
2,120.00;1.00;17.00;1.00;171.00;1.00;133.00;1.00;134.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,121.00;1.00;17.00;1.00;9,085.00;1.00;109.00;1.00;104.10;1.00;.00;1.00;.00;.00;1.00;21.00;.00
2,122.00;1.00;1.00;1.00;9,147.00;1.00;135.00;1.00;122.40;.00;.00;1.00;1.00;.00;.00;19.00;.00
2,123.00;1.00;1.00;1.00;9,147.00;1.00;122.00;1.00;120.60;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,124.00;1.00;17.00;3.00;9,238.00;1.00;118.00;1.00;112.40;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,125.00;1.00;1.00;1.00;171.00;1.00;174.00;1.00;157.90;.00;.00;.00;1.00;.00;.00;18.00;.00
2,126.00;1.00;43.00;1.00;9,254.00;1.00;142.00;1.00;125.90;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,127.00;1.00;17.00;2.00;9,500.00;1.00;131.00;1.00;118.40;1.00;.00;.00;1.00;.00;1.00;20.00;.00
2,128.00;1.00;1.00;3.00;9,500.00;1.00;139.00;1.00;130.80;1.00;.00;.00;.00;.00;.00;18.00;.00
2,129.00;1.00;1.00;1.00;171.00;1.00;170.00;1.00;176.70;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,130.00;1.00;1.00;1.00;9,070.00;1.00;182.00;1.00;156.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,131.00;1.00;1.00;1.00;9,085.00;1.00;125.00;1.00;126.80;.00;.00;.00;1.00;.00;.00;18.00;.00
2,132.00;1.00;1.00;1.00;9,238.00;1.00;142.00;1.00;128.00;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,133.00;1.00;1.00;2.00;9,147.00;1.00;119.00;1.00;113.80;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,134.00;1.00;17.00;5.00;9,500.00;1.00;128.00;1.00;120.80;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,135.00;1.00;1.00;3.00;9,500.00;1.00;150.00;1.00;130.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,136.00;1.00;39.00;1.00;9,254.00;1.00;133.10;1.00;101.00;.00;.00;1.00;1.00;.00;.00;25.00;.00
2,137.00;1.00;17.00;5.00;9,070.00;1.00;131.00;1.00;126.10;1.00;.00;.00;.00;.00;.00;18.00;.00
2,138.00;1.00;1.00;5.00;9,773.00;1.00;118.00;1.00;113.80;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,139.00;1.00;17.00;2.00;9,556.00;1.00;122.00;1.00;118.30;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,140.00;1.00;1.00;1.00;9,147.00;1.00;116.00;1.00;127.90;.00;.00;1.00;.00;.00;1.00;20.00;.00
2,141.00;1.00;17.00;5.00;9,500.00;1.00;137.00;1.00;131.10;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,142.00;1.00;17.00;4.00;9,085.00;1.00;128.00;1.00;117.90;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,143.00;1.00;17.00;1.00;9,238.00;1.00;123.00;1.00;115.70;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,144.00;1.00;1.00;2.00;171.00;1.00;133.10;1.00;141.00;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,145.00;2.00;39.00;1.00;8,014.00;12.00;110.00;1.00;120.00;.00;.00;.00;1.00;.00;.00;42.00;.00
2,146.00;1.00;17.00;1.00;9,130.00;1.00;143.00;1.00;131.80;1.00;.00;1.00;.00;.00;.00;18.00;.00
2,147.00;1.00;1.00;1.00;9,070.00;1.00;150.00;1.00;131.10;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,148.00;1.00;1.00;6.00;9,254.00;1.00;129.00;1.00;117.80;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,149.00;1.00;10.00;1.00;9,085.00;1.00;140.00;1.00;140.00;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,150.00;1.00;1.00;1.00;9,238.00;1.00;133.10;1.00;108.00;.00;.00;.00;1.00;.00;1.00;20.00;.00
2,151.00;1.00;1.00;1.00;9,853.00;1.00;132.00;1.00;122.90;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,152.00;1.00;44.00;1.00;9,085.00;39.00;130.00;1.00;130.00;1.00;.00;.00;1.00;.00;.00;21.00;.00
2,153.00;1.00;1.00;4.00;9,500.00;1.00;137.00;1.00;126.00;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,154.00;1.00;42.00;1.00;9,238.00;1.00;133.10;1.00;134.00;.00;.00;.00;1.00;.00;.00;21.00;.00
2,155.00;1.00;1.00;1.00;9,070.00;1.00;143.00;1.00;134.30;1.00;1.00;.00;1.00;.00;.00;19.00;.00
2,156.00;1.00;1.00;1.00;9,500.00;1.00;148.00;1.00;138.70;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,157.00;1.00;17.00;2.00;171.00;1.00;137.00;1.00;143.30;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,158.00;1.00;44.00;1.00;9,085.00;39.00;160.00;1.00;160.00;1.00;.00;.00;1.00;.00;.00;22.00;.00
2,159.00;1.00;1.00;2.00;9,853.00;1.00;112.00;1.00;111.00;.00;.00;.00;1.00;.00;.00;21.00;.00
2,160.00;1.00;17.00;4.00;9,254.00;1.00;133.00;1.00;128.50;1.00;.00;.00;1.00;.00;1.00;18.00;.00
2,161.00;1.00;1.00;4.00;9,500.00;1.00;142.00;1.00;133.00;.00;.00;.00;1.00;.00;1.00;20.00;.00
2,162.00;1.00;17.00;2.00;9,670.00;1.00;123.00;1.00;114.60;1.00;.00;1.00;.00;.00;.00;18.00;.00
2,163.00;1.00;17.00;1.00;9,238.00;1.00;103.00;1.00;104.10;.00;.00;.00;1.00;.00;.00;20.00;.00
2,164.00;1.00;17.00;4.00;9,500.00;1.00;140.00;1.00;127.60;1.00;.00;.00;1.00;.00;.00;23.00;.00
2,165.00;1.00;1.00;2.00;9,773.00;1.00;159.00;1.00;151.00;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,166.00;1.00;44.00;1.00;9,238.00;39.00;140.00;1.00;135.70;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,167.00;1.00;17.00;1.00;9,500.00;1.00;148.00;1.00;137.80;1.00;.00;.00;1.00;.00;1.00;18.00;.00
2,168.00;1.00;1.00;6.00;9,147.00;1.00;112.00;1.00;117.30;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,169.00;1.00;18.00;2.00;9,500.00;1.00;131.00;1.00;121.20;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,170.00;1.00;17.00;1.00;9,670.00;1.00;145.00;1.00;129.30;1.00;.00;.00;1.00;.00;.00;20.00;.00
2,171.00;1.00;1.00;5.00;9,500.00;1.00;133.10;1.00;123.00;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,172.00;1.00;44.00;1.00;9,085.00;39.00;140.00;1.00;140.00;.00;.00;.00;1.00;.00;.00;21.00;.00
2,173.00;2.00;7.00;1.00;9,070.00;43.00;140.00;1.00;140.00;.00;.00;.00;1.00;.00;.00;33.00;.00
2,174.00;1.00;1.00;1.00;9,085.00;1.00;150.00;1.00;144.60;.00;.00;1.00;.00;.00;.00;24.00;.00
2,175.00;1.00;43.00;1.00;9,238.00;1.00;120.00;1.00;118.30;.00;.00;.00;1.00;.00;1.00;20.00;.00
2,176.00;1.00;1.00;1.00;171.00;1.00;156.00;1.00;153.60;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,177.00;1.00;1.00;4.00;9,070.00;1.00;167.00;1.00;158.30;1.00;.00;.00;1.00;.00;.00;18.00;.00
2,178.00;1.00;43.00;1.00;8,014.00;6.00;133.10;1.00;100.00;.00;.00;1.00;1.00;.00;.00;29.00;.00
2,179.00;1.00;17.00;1.00;9,500.00;1.00;147.00;1.00;134.90;.00;1.00;.00;1.00;.00;.00;18.00;.00
2,180.00;1.00;1.00;3.00;9,773.00;1.00;129.00;1.00;142.00;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,181.00;1.00;17.00;1.00;171.00;1.00;136.00;1.00;127.30;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,182.00;1.00;17.00;1.00;9,238.00;1.00;128.00;1.00;116.50;.00;.00;.00;1.00;.00;1.00;18.00;.00
2,183.00;1.00;43.00;1.00;9,500.00;1.00;140.00;1.00;138.60;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,184.00;1.00;42.00;1.00;9,853.00;1.00;141.00;1.00;133.00;.00;.00;.00;1.00;.00;.00;20.00;.00
2,185.00;1.00;17.00;2.00;9,238.00;1.00;133.00;1.00;136.20;1.00;.00;.00;1.00;.00;.00;19.00;.00
2,186.00;1.00;17.00;1.00;9,254.00;1.00;125.00;1.00;118.00;1.00;.00;.00;1.00;.00;1.00;19.00;.00
2,187.00;1.00;1.00;1.00;9,070.00;1.00;124.00;1.00;126.80;.00;.00;.00;1.00;.00;1.00;18.00;.00
2,188.00;1.00;1.00;6.00;9,500.00;1.00;140.00;1.00;128.50;1.00;.00;.00;1.00;.00;1.00;18.00;.00
2,189.00;1.00;17.00;1.00;9,254.00;1.00;140.00;1.00;129.90;.00;.00;.00;1.00;.00;1.00;19.00;.00
2,190.00;1.00;17.00;4.00;9,773.00;1.00;137.00;1.00;125.80;.00;.00;1.00;1.00;1.00;.00;20.00;.00
2,191.00;1.00;17.00;1.00;171.00;1.00;144.00;1.00;129.30;1.00;.00;.00;1.00;1.00;1.00;18.00;.00
2,192.00;1.00;1.00;6.00;9,500.00;1.00;138.00;1.00;124.70;1.00;.00;.00;1.00;1.00;.00;18.00;.00
2,193.00;1.00;39.00;1.00;9,003.00;1.00;130.00;1.00;154.90;.00;.00;1.00;.00;1.00;.00;35.00;.00
2,194.00;1.00;17.00;1.00;9,119.00;1.00;142.00;1.00;127.30;.00;.00;.00;1.00;1.00;.00;18.00;.00
2,195.00;1.00;1.00;1.00;171.00;1.00;136.00;1.00;129.00;1.00;.00;.00;1.00;1.00;1.00;19.00;.00
2,196.00;1.00;1.00;2.00;9,773.00;1.00;133.10;1.00;98.00;1.00;.00;.00;1.00;1.00;1.00;19.00;.00
2,197.00;1.00;17.00;2.00;9,147.00;1.00;130.00;1.00;122.00;1.00;.00;.00;1.00;1.00;.00;20.00;.00
2,198.00;1.00;43.00;1.00;9,070.00;1.00;117.00;1.00;112.50;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,199.00;1.00;1.00;3.00;9,147.00;1.00;136.00;1.00;127.30;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,200.00;1.00;39.00;2.00;9,556.00;1.00;133.10;1.00;100.50;.00;.00;.00;1.00;1.00;.00;24.00;.00
2,201.00;1.00;39.00;1.00;8,014.00;1.00;140.00;1.00;122.00;1.00;.00;1.00;.00;1.00;.00;29.00;.00
2,202.00;1.00;39.00;1.00;9,500.00;1.00;150.00;1.00;140.00;.00;.00;.00;1.00;1.00;.00;24.00;.00
2,203.00;1.00;17.00;2.00;9,254.00;1.00;121.00;1.00;116.10;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,204.00;2.00;7.00;1.00;171.00;3.00;120.00;1.00;130.00;1.00;.00;.00;1.00;1.00;.00;37.00;.00
2,205.00;1.00;5.00;2.00;9,070.00;1.00;143.00;1.00;146.20;1.00;.00;.00;1.00;1.00;.00;18.00;.00
2,206.00;1.00;44.00;1.00;9,119.00;39.00;180.00;1.00;180.00;.00;.00;.00;1.00;1.00;1.00;20.00;.00
2,207.00;1.00;1.00;5.00;9,147.00;1.00;132.00;1.00;127.80;1.00;.00;.00;.00;1.00;.00;18.00;.00
2,208.00;1.00;43.00;1.00;9,147.00;1.00;130.00;1.00;130.80;.00;.00;.00;1.00;1.00;.00;22.00;.00
2,209.00;1.00;17.00;2.00;9,147.00;1.00;133.10;1.00;109.00;1.00;.00;.00;1.00;1.00;1.00;22.00;.00
2,210.00;1.00;1.00;5.00;9,773.00;1.00;131.00;1.00;132.40;1.00;.00;1.00;.00;1.00;.00;18.00;.00
2,211.00;1.00;1.00;3.00;9,500.00;1.00;149.00;1.00;129.30;1.00;.00;.00;1.00;1.00;.00;18.00;.00
2,212.00;1.00;1.00;1.00;9,070.00;1.00;124.00;1.00;125.40;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,213.00;1.00;1.00;1.00;9,119.00;1.00;126.00;1.00;130.20;.00;.00;.00;1.00;1.00;.00;19.00;.00
2,214.00;1.00;1.00;1.00;9,238.00;1.00;140.00;1.00;132.00;.00;.00;.00;1.00;1.00;.00;19.00;.00
2,215.00;1.00;44.00;1.00;9,003.00;39.00;170.00;1.00;170.00;1.00;.00;1.00;1.00;1.00;.00;21.00;.00
2,216.00;1.00;1.00;2.00;9,773.00;1.00;133.00;1.00;130.20;.00;.00;.00;1.00;1.00;.00;19.00;.00
2,217.00;1.00;18.00;2.00;9,556.00;1.00;126.00;1.00;115.50;.00;.00;.00;1.00;1.00;.00;18.00;.00
2,218.00;1.00;16.00;2.00;9,147.00;1.00;129.00;1.00;127.60;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,219.00;1.00;7.00;1.00;9,773.00;43.00;140.00;1.00;140.00;.00;.00;.00;1.00;1.00;.00;25.00;.00
2,220.00;1.00;1.00;1.00;9,070.00;1.00;130.00;1.00;120.20;1.00;.00;.00;1.00;1.00;.00;22.00;.00
2,221.00;1.00;39.00;1.00;9,500.00;1.00;130.00;1.00;150.00;.00;.00;.00;1.00;1.00;.00;24.00;.00
2,222.00;1.00;1.00;2.00;9,500.00;1.00;99.00;1.00;100.00;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,223.00;1.00;43.00;1.00;9,119.00;1.00;146.00;1.00;100.00;.00;.00;.00;1.00;1.00;.00;18.00;.00
2,224.00;1.00;17.00;1.00;171.00;1.00;129.00;1.00;128.00;.00;.00;.00;.00;1.00;.00;20.00;.00
2,225.00;1.00;1.00;2.00;9,500.00;1.00;132.00;1.00;128.00;1.00;.00;.00;1.00;1.00;1.00;19.00;.00
2,226.00;1.00;43.00;3.00;9,254.00;1.00;110.00;1.00;107.20;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,227.00;1.00;1.00;1.00;9,670.00;1.00;116.00;1.00;110.10;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,228.00;1.00;43.00;1.00;9,003.00;1.00;119.00;1.00;119.00;.00;.00;1.00;1.00;1.00;.00;23.00;.00
2,229.00;2.00;39.00;1.00;9,773.00;1.00;120.00;1.00;155.50;.00;.00;.00;1.00;1.00;.00;47.00;.00
2,230.00;1.00;1.00;1.00;9,070.00;1.00;117.00;1.00;118.40;.00;.00;.00;1.00;1.00;.00;19.00;.00
2,231.00;1.00;1.00;4.00;171.00;1.00;137.00;1.00;141.20;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,232.00;1.00;1.00;1.00;171.00;1.00;124.00;1.00;119.10;1.00;.00;.00;1.00;1.00;.00;18.00;.00
2,233.00;1.00;43.00;1.00;9,147.00;1.00;151.00;1.00;111.00;.00;.00;.00;1.00;1.00;.00;28.00;.00
2,234.00;1.00;43.00;1.00;9,254.00;6.00;138.60;1.00;138.60;1.00;.00;.00;1.00;1.00;.00;20.00;.00
2,235.00;1.00;17.00;2.00;9,254.00;1.00;118.00;1.00;121.20;.00;.00;.00;1.00;1.00;1.00;18.00;.00
2,236.00;1.00;1.00;1.00;171.00;1.00;136.00;1.00;150.40;1.00;.00;.00;1.00;1.00;1.00;21.00;.00
2,237.00;1.00;1.00;1.00;9,254.00;1.00;123.00;1.00;117.80;.00;.00;.00;1.00;1.00;.00;19.00;.00
2,238.00;1.00;39.00;1.00;9,254.00;19.00;133.10;1.00;102.50;.00;.00;1.00;.00;1.00;.00;24.00;.00
2,239.00;1.00;39.00;1.00;9,130.00;1.00;130.00;1.00;110.00;.00;.00;.00;1.00;1.00;.00;24.00;.00
2,240.00;1.00;39.00;1.00;9,085.00;12.00;133.10;1.00;138.30;1.00;.00;1.00;.00;1.00;.00;25.00;.00
2,241.00;1.00;39.00;1.00;9,254.00;1.00;150.00;1.00;122.30;.00;.00;.00;1.00;1.00;.00;28.00;.00
2,242.00;2.00;39.00;1.00;9,991.00;1.00;130.00;1.00;127.80;.00;.00;.00;1.00;1.00;.00;37.00;.00
2,243.00;1.00;43.00;1.00;9,119.00;1.00;128.00;1.00;100.00;.00;.00;.00;1.00;1.00;.00;19.00;.00
2,244.00;1.00;17.00;4.00;9,500.00;1.00;133.00;1.00;126.40;1.00;.00;.00;1.00;1.00;1.00;18.00;.00
2,245.00;1.00;39.00;1.00;9,254.00;19.00;133.10;1.00;100.00;.00;.00;.00;1.00;1.00;.00;48.00;.00
2,246.00;1.00;17.00;4.00;9,238.00;1.00;129.00;1.00;117.10;1.00;.00;.00;1.00;1.00;.00;21.00;.00
2,247.00;1.00;17.00;1.00;9,500.00;1.00;128.00;1.00;124.70;.00;.00;.00;1.00;1.00;1.00;19.00;.00
2,248.00;1.00;43.00;2.00;9,500.00;1.00;136.00;1.00;124.10;.00;.00;.00;1.00;1.00;1.00;21.00;.00
2,249.00;1.00;44.00;1.00;9,119.00;1.00;130.00;1.00;129.40;1.00;.00;1.00;.00;1.00;.00;23.00;.00
2,250.00;1.00;1.00;1.00;9,130.00;1.00;141.00;1.00;138.90;1.00;.00;.00;1.00;1.00;.00;18.00;.00
2,251.00;1.00;44.00;1.00;9,238.00;39.00;140.00;1.00;138.60;.00;.00;.00;1.00;1.00;.00;22.00;.00
2,252.00;1.00;16.00;1.00;171.00;1.00;122.00;1.00;133.90;1.00;.00;.00;1.00;1.00;.00;25.00;.00
2,253.00;1.00;7.00;1.00;9,085.00;40.00;140.00;1.00;140.00;.00;.00;1.00;1.00;1.00;.00;27.00;.00
2,254.00;1.00;39.00;1.00;9,119.00;12.00;133.10;1.00;95.10;.00;.00;.00;.00;1.00;.00;49.00;.00
2,255.00;1.00;39.00;1.00;9,991.00;1.00;120.00;1.00;128.20;.00;.00;.00;.00;1.00;.00;31.00;.00
2,256.00;1.00;39.00;1.00;9,254.00;1.00;133.10;1.00;121.50;.00;.00;.00;1.00;1.00;.00;54.00;.00
2,257.00;1.00;7.00;1.00;33.00;40.00;120.00;1.00;120.00;1.00;.00;1.00;.00;1.00;.00;25.00;.00
2,258.00;1.00;44.00;1.00;9,003.00;39.00;130.00;1.00;130.00;.00;.00;.00;1.00;1.00;.00;20.00;.00
2,259.00;1.00;7.00;1.00;9,070.00;3.00;120.00;1.00;120.00;.00;.00;.00;1.00;1.00;.00;28.00;.00
2,260.00;2.00;39.00;1.00;8,014.00;19.00;133.10;1.00;107.00;.00;.00;.00;1.00;1.00;.00;41.00;.00
2,261.00;1.00;1.00;2.00;9,670.00;1.00;122.00;1.00;116.10;.00;.00;.00;1.00;1.00;1.00;19.00;.00
2,262.00;1.00;43.00;1.00;9,147.00;1.00;123.00;1.00;114.40;.00;.00;.00;1.00;1.00;.00;22.00;.00
2,263.00;1.00;1.00;1.00;9,254.00;1.00;178.00;1.00;157.70;.00;.00;.00;1.00;1.00;.00;34.00;.00
2,264.00;1.00;39.00;1.00;9,003.00;1.00;130.00;1.00;150.00;.00;.00;1.00;.00;1.00;.00;28.00;.00
2,265.00;1.00;1.00;1.00;9,853.00;1.00;110.00;1.00;114.30;1.00;.00;.00;1.00;1.00;.00;42.00;.00
2,266.00;1.00;18.00;1.00;9,085.00;1.00;106.00;1.00;104.60;.00;.00;.00;.00;1.00;.00;21.00;.00
2,267.00;1.00;7.00;1.00;9,003.00;3.00;140.00;1.00;140.00;.00;.00;.00;1.00;1.00;.00;50.00;.00
2,268.00;1.00;1.00;4.00;9,147.00;1.00;108.00;1.00;109.10;1.00;.00;.00;1.00;1.00;.00;19.00;.00
2,269.00;1.00;43.00;1.00;9,500.00;1.00;120.00;1.00;120.60;.00;.00;.00;1.00;1.00;.00;18.00;.00
2,270.00;2.00;39.00;1.00;9,991.00;1.00;100.00;1.00;161.90;.00;.00;.00;1.00;1.00;.00;59.00;.00
